,new_address,latitude,longitude,country
2707,"Ground Floor, Newsroom, Gma Network Center, Edsa Corner Timog Avenue, Diliman South Triangle, Quezon City Metro Manila",14.635287,121.042567,PH
2708,"Block 8 Lot 51 Metrocor Homes Almar Subd. Camarin North Caloocan Barangay 177, City Metro Manila",14.754434,121.045657,PH
2709,"617-O Vicente Cruz St.,, Sampaloc, Metro Manila, Manila , Barangay 447 Sampaloc",14.589779,121.019008,PH
2710,L1 B5 Sitio Sulok Duhat Compound Brgy. Ugong Valenzuela City 1440,14.690813,121.023355,PH
2711,"Exchange Rd, San Antonio, Pasig City, Metro Manila, NCR, 1605 Manila",14.58286,121.061767,PH
2712,"78 Sterling Avenue Life Homes Subd., Las Pinas City, Metro Manila, Manila Pamplona Dos City 1740",14.447854,120.978882,PH
2713,"42 Lilac St, Brgy Roxas, Quezon City, Metro Manila, NCR, 1103 Manila",14.62741762,121.0222959,PH
2714,"952 Juanluna st.kings Plaza 6 Floor Building Barangay 126, Tondo I / Ii Metro Manila",14.615611,120.973381,PH
2715,627  Llano Rd.(Corner Teofilo Samson ave.) Lumakin Cp Accessories Metro Manila 1400,14.587277,121.021158,PH
2716,"516 Downtown center, Quintin Paredes, Binondo, Manila, Manila City, City,Metro Manila~Manila,Binondo,Barangay 289 Barangay",14.577365,120.971754,PH
2717,761 Panay St. Barangay 582 Sampaloc Metro Manila 1008,14.599776,120.984258,PH
2718,"1939 Diamante St Ext, Brgy 791, Santa Ana, Manila City, Metro Manila, NCR, 1017",14.57846877,121.0055967,PH
2719,"612 Pinaglabanan Street, Brgy. Pedro Cruz Metro Manila 1500",14.602639,120.980765,PH
2720,"Malugay St, San Antonio, Makati City, Metro Manila, NCR, 1203 Manila",14.560058,121.010021,PH
2721,"793 EDSA, Quezon City, Metro Manila, NCR, 1103 Manila",14.6352528424,121.0431398791,PH
2722,"Bagong Barangay St, Pandacan Brgy. 841, Manila City, Metro Manila, NCR, 1011",14.58705,120.9992957,PH
2723,"40A Sta Catalina, Mesa Heights Maharlika Metro Manila 1114",14.636081,120.99693,PH
2724,"Bos Ben Restaurant And Sport Bar, Dalagang Bukid Street, Longos, Manila, Metro Philippines Block 22 Lot 52 Phase 2 Halaan Alley Brgy. Nbbs Dagat-Dagatan Navotas City 1485",14.6478829,120.9595206,PH
2725,Old 33 New 9 Monte Carlo Homes M.tuazon St Parang Marikina ( Black Fortuner infornt) Metro Manila 1800,14.651482,121.102942,PH
2726,"465 Jaboneros Street Fifth Floor Pls buzzer, Binondo, Metro Manila, Manila Barangay 287 Binondo 1010",14.602957,120.970841,PH
2727,"437 Nicodemus Street Tondo Manila (cecil Cruz) Barangay 67, I / Ii Metro",14.613053,120.968182,PH
2728,"113 West Ave St. Bungad 1 QC,Metro Manila~Quezon City,Quezon City,Bungad Quezon City Metro",14.6514895,121.0289509,PH
2729,"150 Lansones st. Villacuana 1 Pinagbuhatan Pasig City (Pakihanap Si Ella cosgafa, Genaro ""naro"" weng), City, Metro Manila, Manila 1900",14.549701,121.096276,PH
2730,"Fb Harrison Barangay 9 Zone 2 Perla ST,BELTON Tower 501 Floor 5,Metro Manila~Pasay,Pasay City,Barangay Pasay City Metro Manila~Pasay",14.577365,120.971754,PH
2731,"F Legaspi Street, Maybunga, Pasig City, Metro Manila, 1607, National Capital Region, Philippines Manila",14.5752558,121.0920482,PH
2732,"2 Gumamela St, Brgy Roxas, Quezon City, Metro Manila, NCR, 1103 Manila",14.62591853,121.0214393,PH
2733,"14,Kanlaon,Mandaluyong,Kalakhang Maynila 1550",14.580043,121.048278,PH
2734,"517 Evangelista Street Barangay 307, Quiapo Metro Manila",14.599927,120.981548,PH
2735,"4F Finance Division Zuellig Pharma Corporation Km. 14 West Service Road Corner Edison Ave. Sun Valley Paranaque City 1700 Valley, Metro Manila",14.478927,121.020948,PH
2736,"Sun Valley, Parañaque, Metro Manila, Philippines 4430 Bluebelle Street Barangay Valley 1700",14.4918038,121.0380065,PH
2737,"B2 L1 Iris St. Ph II, West Fairview, Quezon City 1118, Metro Manila, Philippines Manila",14.700782,121.063194,PH
2738,"Unit 201, C&N Building, 50 M. Almeda Street,Metro Manila~Pateros,Pateros,San Roque San",14.634942,121.071001,PH
2739,"4626 Palmera Springs 4 Blk 15 Lot 10 Camarin Caloocan City , Barangay 175 Metro Manila",14.758276,121.044462,PH
2740,"A-4 Lot 11 M. Eusebio Avenue , San Miguel Pasig City Metro Manila",14.580271,121.057797,PH
2741,"12-A Pearl Street, Dona Juliana Village, Ortigas Extension, Brgy. Rosario, Pasig City",14.581456,121.092084,PH
2742,"G3 Unlad House Leon Guinto St. Malate Manila, Philippines , Barangay 694 Metro Manila",14.60004,120.984043,PH
2743,"Block 70 Lot 61 Milflores St Brgy Rizal Makati Near Iglesia N Cristo Rizal, City Metro Manila",14.541168,121.059803,PH
2744,"101-B 101-C N Ramirez St , Quezon City, Metro Manila, Manila Don Manuel City 1113",14.617251,121.003868,PH
2745,2330 Cinco De Junio ST. Metro Manila 1300,14.53604,120.996893,PH
2746,"Amaia  skies, Doroteo Jose st. Barangay 313 , Santa Cruz Metro Manila 1045",14.599897,120.98424,PH
2747,"Block 18 Lot 104 Pantabangan street, Napocor Village, Tandang Sora, Quezon City Sora Metro Manila 1116",14.688592,121.048495,PH
2748,"Block 6 Lot Phase B Pearl Residences,Cavite,Tanza,Capipisa Capipisa Tanza Cavite",14.3517421,120.7976463,PH
2749,"Unit 2106 Grand Central residences, Edsa Cor Sultan st, Brgy Highway hills, mandaluyong,",14.580928,121.052789,PH
2750,"1241 Soler ST. Corner Benavides Binondo Manila Barangay 294 , Metro 1006",14.604809,120.97488,PH
2751,"Unit K2 Citiplaza 1 Commercial Complex, Tandang Sora Avenue, Corner Visayas Ave, Quezon City, Metro Manila, Philippines Manila",14.6770063,121.0441683,PH
2752,"16G 1117 Greenfield Tower Soler St.Corner Alvarado St.Binondo,Manila Barangay 290, Binondo Metro Manila, Manila 1006",14.605761,120.973511,PH
2753,868 Sen. Neptali Gonzales St. Hulo Mandaluyong City Metro Manila 1550,14.567982,121.033306,PH
2754,"Block 8 Lot Parco Homes Guava Road ST.CALZADA Tipas Taguig CITY,Metro Manila~Taguig,Taguig City,Calzada Calzada City Metro Manila~Taguig",14.577365,120.971754,PH
2755,44 P. Gomez Street Baranggay Poblacion Mandaluyong City Metro Manila 1550,14.587988,121.023937,PH
2756,"1332 Benavidez st.,Metro Manila~Manila,Tondo I / Ii,Barangay 263 Barangay Tondo Ii Metro Manila~Manila",14.577365,120.971754,PH
2757,"1709 Gatchalian Ave.,,Metro Manila~Paranaque,Paranaque City,San Dionisio San Paranaque City Metro Manila~Paranaque",14.48932,120.996124,PH
2758,"8174 E. Aguinaldo Highway Tanzang Luma 3 Imus City Cavite,Cavite,Imus,Tanzang Iii Cavite",14.4180573,120.9434515,PH
2759,"7A Ruben Jr St Richland 1 Subd Sauyo qc,Metro Manila~Quezon City,Quezon City,Sauyo Quezon City Metro",14.691,121.038,PH
2760,"72 M. Marfori Avenue ( Infront Of Pam Store - Papasok Sa eskinita),Laguna,Calauan,Kanluran (Pob.) Kanluran Calauan Laguna",14.1451959,121.3122779,PH
2761,"21 Residential Drive Unit 3c, Makati City, Metro Manila, Manila Poblacion City 1200",14.550012,121.024865,PH
2762,"Unit 2011 Kassel Condominium, No. 2625 Taft Avenue Near cor. Vito Cruz St., Malate, Manila, Philippines Barangay 719, Malate Metro Manila",14.60004,120.984043,PH
2763,"28 Iriga st. sta. Teresita Quezon city,Metro Manila~Quezon City,Quezon City,Santa , Santa City Metro Ph 1114",14.622066028752972,120.9990574541571,PH
2764,"109-A K-6th Street, Quezon City, Metro Manila, Manila East Kamias City 1102",14.677997,121.043952,PH
2765,"384 1flr. C Anna Theresa bldg. Fraternal st. Arlequi Quiapo Manila , Barangay 386 Metro",14.596745,120.986542,PH
2766,"121 Rodriguez II, Subdivision, Dampalit, Malabon City , Dampalit Metro Manila",14.995848,121.171709,PH
2767,"4 Delta St. Fmic Don Pablo Subd.,Metro Manila~Valenzuela,Valenzuela City,Rincon Rincon Valenzuela City Metro Manila~Valenzuela",14.668699,120.941168,PH
2768,"88 Molave 1 ST. Mahabang Parang Santa Maria Bulacan Maria, 3022",14.793663,120.96145,PH
2769,"10 P. Antonio St. Brgy. Ugong, Pasig City, Philippines Metro Manila 1604",14.613013,121.098664,PH
2770,"8450 Col. E. De Leon 10th St. Ilaya Sto. Nino Pque. City , Santo Paranaque Metro Manila",14.479454,121.019812,PH
2771,"Malasiqui Municipal Plaza, Malasiqui, Pangasinan, Philippines 2421",15.9200005,120.4140666,PH
2772,"2f-35 168shoppingmall St Binondo Manila city, Barangay 287 Metro 1006",14.598976,120.974295,PH
2773,"3F - Hcm Department Store 2f Lazaro st. Canumay Valenzuela 
Canumay West, City Metro Manila",14.70894,120.984035,PH
2774,"Blk 179 Lot 2 Morning Glory St, Brgy Pembo, Makati City, Metro Manila, NCR, 1218 Manila",14.54735404,121.0586381,PH
2775,"B4L3 Robin st. Saint Jude Subd. Zabarte rd. , Kaligayahan Quezon City Metro Manila",14.741241,121.044792,PH
2776,"Block 8 Lot 10 Parco Homes Ruhale ST.CALZADA Tipas Taguig CITY,Metro Manila~Taguig,Taguig City,Calzada Calzada City Metro Manila~Taguig",14.577365,120.971754,PH
2777,"Warehouse 4, 18A Elizco Road Ibayo-Tipas, Taguig City Metro Manila",14.542287,121.083544,PH
2778,"Block 10, Lot 1,  Masagana Homes,Bulacan,Guiguinto,Santa Rita Santa Guiguinto Bulacan",14.8580412,120.8567132,PH
2779,"316 Roosevelt Avenue San Francisco Del Monte Antonio, Quezon City Metro Manila",14.653925,121.018861,PH
2780,"Talon 5 Singko, Las Pinas City Metro Manila",14.428404,121.002617,PH
2781,"Unit 1908 World Trade Exchange Bldg., 215 Juan Luna St., Binondo, Manila Barangay 287, Binondo Metro",14.597513,120.975165,PH
2782,"25 Esperanza, Novaliches, Quezon City, Metro Manila, Philippines 1101",14.7347406,121.0700412,PH
2783,"152-A San Diego St. Grace Park, bet. 11th And 12th Ave. Barangay 90, Caloocan City Metro Manila",14.652925,120.989637,PH
2784,"3rd Floor 282 San Nicolas St,Metro Manila~Manila,San Nicolas,Barangay 284 Metro Manila~Manila",14.597508,120.970073,PH
2785,"15 Albany St Silangan, Quezon City Metro Manila",14.59241,121.066613,PH
2786,"8 Jose Cruz Street , Ugong, Pasig City, Metro Manila, Manila City",14.556515,121.075178,PH
2787,"Puregold Meycauayan, Bulacan, Philippines",14.7264053,120.9604265,PH
2788,"Santa Ana, Manila, Metro Philippines 2412 Calderon St 1009",14.5826355,121.0134406,PH
2789,"2-A Gen. Arellano St, Masagana, Quezon City, Metro Manila, NCR, 1109 Manila",14.61869238,121.0678132,PH
2790,Blk 17 Lot 9 Ruiz Village Agdao Davao City 8000,14.651126,120.9574127,PH
2791,"620 Calabash Road, Sampaloc, Manila, Metro Philippines D 1008",14.6119455,121.0033139,PH
2792,"San Juan I, General Trias, Cavite, Philippines 602 4107",14.3846403,120.8764497,PH
2793,"Blk 1 Lot 25, Sto. Tomas 7, Deparo Caloocan City , Barangay 168 Metro Manila",14.739863,121.011328,PH
2794,"8 Old Cabuyao Sauyo Road (In Front Of caltex) , Sauyo, Quezon City, Metro Manila, Manila City",14.689993,121.033749,PH
2795,"7353 Genova Cluster 3, Spazio Bernardo Condominium, 44 Champaca Street Sauyo Quezon City Metro Manila 1116",14.689891,121.032599,PH
2796,"Pleasant View Subdivision Tandang Sora , Quezon City Metro Manila 1107",14.724021,121.003579,PH
2797,"3/F Narra Bldg. 2276 Chino Roces Ave. Brgy. Magallanes, Makati City 1231",14.53781,121.019833,PH
2798,"Lot 2, Mulawinan St Brgy Lawang Bato Valenzuela City Metro Manila~Valenzuela",,,PH
2799,Blk 38 H Lot 20 F1 Dagat Dagatan Caloocan City Barangay 12 Metro Manila 1400,14.653478,120.966785,PH
2800,"349B Apitong Street Comembo Makati City Comembo, Metro Manila",14.562144,121.012079,PH
2801,"9601  Miguela st. Airport vill. Brgy Vitalez Parañaque city,Metro Manila~Paranaque,Paranaque City,Vitalez Paranaque City Metro Manila~Paranaque",14.50808613,121.0078401,PH
2802,"3581 Lapu-lapu St. Corner Rivera Baclaran Paranaque City Baclaran, Metro Manila",14.53299,120.995456,PH
2803,ph2 Near Kanlaon Market Bagong Silang (u2 Mart General merchandise) Metro Manila 1428,14.733286,121.048474,PH
2804,Tilecenter Bldg (2ND FLR) B13 L15 Acropolis Greens Ph 1 E. Rod Jr. Ave Metro Manila 1110,14.614435,121.017001,PH
2805,43 Crm Amelita Street Almanza Dos Las Pinas City Metro Manila 1750,14.444755,120.993768,PH
2806,"51 San Guillermo ST. BAYANAN, Muntinlupa City Bayanan, Metro Manila",14.450709,121.051537,PH
2807,"Quiapo Carriedo Mega Citi Palace Corp 3floor C8 , Barangay 306 Metro Manila",14.598558,120.983577,PH
2808,"Talisay, Cebu, Philippines 6000",10.2524493,123.8392335,PH
2809,"Purok 4 Area 6 landmark:angelus Public Cemetery , Karuhatan Valenzuela City Metro Manila",14.701064,120.983008,PH
2810,"80 Lilac St., Sss Village Concepcion Dos Marikina City , Metro Manila",14.638836,121.117866,PH
2811,"Blk. 5, Lot 11, Phase 3, Mt. Gilboa Rd., Montevista Heights Subd., Brgy. Dolores, Taytay, Rizal,Rizal,Taytay,Dolores (Pob.) Dolores Taytay Rizal",14.561211,121.135738,PH
2812,"Caayupan-Roa Pension House, Mother Of Pepertual Help Avenue, Cagayan De Oro, Misamis Oriental, Philippines 9000",8.4870725,124.6300994,PH
2813,Nha BLDG.3 Unit 201 Disiplina Village Ugong Valenzuela City Metro Manila 1440,14.685699,121.010936,PH
2814,"13B Sampaguita St. Constantino Subd. Marulas, Valenzuela City Metro Manila",14.680326,120.973488,PH
2815,"Quitay Nagera Residences Pig Farm House, Siaton, Negros Oriental, Philippines Purok 6 Bonawon 6219",9.1445271,122.911287,PH
2816,"4th Floor- Unit 16 / 852 Apartment, Brgy 175 Zone 18 Basketball Ball court..Ascaño St. Malibay Pasay City, Metro Manila, Manila Barangay City 1300",14.543721,121.009694,PH
2817,"63A Sct. Delgado Street, Brgy Laging Handa, Quezon City, Metro Manila, Manila Handa City 1103",14.6351,121.030585,PH
2818,"2293,A Marina,San Andres Bukid,Manila,Metro Manila 1017",14.574276,121.003927,PH
2819,"1914 Anakbayan St. Malate, Manila,Metro Manila~Manila,Malate,Barangay 741 , Barangay Malate Metro Manila~Manila Ph 1007",14.574583,120.9955772,PH
2820,"Scalades, San Roque, Quezon City, Metro Manila, NCR, 1109 Manila",14.625269651082409,121.0596903787191,PH
2821,"12F World Plaza Building, 32nd St 4th Ave, Bgc Metro Manila 1643",14.553336,121.050634,PH
2822,"Metro Manila, Ncr Manila",14.552177,121.0772689,PH
2823,"1i-03 168 Shopping Mall Barangay 293, Binondo Metro Manila",14.604756,120.972437,PH
2824,"Unit 15-04 Richfield Tower 319 San Nicolas CORNER,Metro Manila~Manila,Binondo,Barangay 287 Barangay Binondo Metro Manila~Manila",14.577365,120.971754,PH
2825,"B3 L4 Faith St. Veraville Townhomes 1 Moonwalk Village Talon Singko, Las Pinas City Metro Manila",14.445897,120.993621,PH
2826,"86A Old Samson Rd(blue Gate Tapat Ni Eva eatery)
OFFICE HOURS(MON-SAT) (8-12am And 1-5pm)
WAZE: Lifter Sales Apolonio Metro Manila 1106",14.651599,121.009726,PH
2827,"32 Masipag Alley Corner Milagrosa Extension Barangay 154 Bagong Barrio Caloocan City , Metro Manila",14.654087,120.972721,PH
2828,"15 Matatag Street Brgy. Pinyahan Quezon City , Metro Manila",14.637835,121.04886,PH
2829,"77 A Calamansian Street, Maligaya Park Subdivision, Camarin. (7-eleven, Kaliwa Hanggang dulo, kanan,kaliwa,dulo Na Red gate) , Barangay 177 Caloocan City Metro Manila",14.738667,121.057482,PH
2830,"721 Roque Drive ext. t.sora. Q.C. Landmark Before Lbc Big Warehouse May Iskinita Pababa .may Green gate/lightyellow pader. Tandang Sora, Quezon City Metro Manila",14.685009,121.033838,PH
2831,"Tambacan St., Sta  Cruz Manila, China Plaza building. Rm1601 , Barangay 298 Santa Metro Manila",14.601314,120.979244,PH
2832,"Khatar Reglon 142 Capitan Ambo street.pasay City , Barangay 78 Pasay Metro Manila",14.535441,120.998608,PH
2833,"2107 Unit 2B Astillero Apt., Nuestra Sra. St., Brgy. Guadalupe Nuevo, Makati City, Metro Manila, Manila Nuevo City 1212",14.562322,121.046351,PH
2834,"3floor,1347 Guerrero ST. Tondo MANILA. Barangay 245, I / Ii Metro Manila",14.609134,120.974311,PH
2835,"1250 Instruccion St, Barangay 514 Manila, Metro NCR, 1015 Manila",14.61871,120.99501,PH
2836,"Hasc Building, National Hwy, Los Baños, Laguna,Laguna,Los Banos,Lalakay Lalakay Banos Laguna",14.15449277,121.1934448,PH
2837,"B. Rodriguez St, Sambag II, Cebu City, Cebu, Central Visayas (Region VII), 6000",10.308563567710715,123.8916638601188,PH
2838,"Capitol Parkland Subdivision, Everlasting Street, Caloocan, Metro Manila, Philippines Blk 13 Lot 5 St. Claire St., Parkland, Brgy. 177, Camarin Caloocan City 1424",14.7292743,121.0251021,PH
2839,"Unit 1507,Sunprime Tower, 354 Juan Luna Street, Binondo, Manila,Metro Manila~Manila,Binondo,Barangay 287 Barangay Binondo Metro Manila~Manila",14.5990125,120.9745358,PH
2840,20 Capoas Corner Gasan St. Masambong Quezon City Metro Manila 1115,14.643207,121.008632,PH
2841,"Blk 75 Lot 22 G Santos Katarunagn Village Muntinlupa City , Poblacion Metro Manila 4020",18.304915,120.770751,PH
2842,28 Don Pedro St Brgy Marulas Valenzuela City Metro Manila 1440,14.680923,120.977175,PH
2843,"Bagong Silangan, Quezon City, Metro Manila, National Capital Region, Manila",14.702375209247768,121.10594369966132,PH
2844,"Kame House Vape Shop, Ilang-Ilang Street, Pasig, Metro Manila, Philippines 1608",14.5883078,121.1010842,PH
2845,"816 Vicente Cruz Street, Sampaloc, Manila, Metro Philippines 1008",14.6109109,120.9960278,PH
2846,"227 Balagtas Corner  Gen. Ordoñez St. , Parang Marikina City Metro Manila",14.651482,121.102942,PH
2847,99 Jp Rizal St. Metro Manila 1117,14.546523,121.064803,PH
2848,"Millare's Residence, 17 Macapagal St South Signal Village, Taguig City Metro Manila",14.504954,121.05552,PH
2849,"24 24th Floor 24A Oscariz ST. Quiapo Manila CITY,Metro Manila~Manila,Quiapo,Barangay 384 Barangay Metro Manila~Manila",14.599006,120.981912,PH
2850,"43 Champaca St Merville subd.tanza Navotas City Tanza, Metro Manila",14.678668,120.936716,PH
2851,69 Bernardo Street San Rafael Village Navotas City Metro Manila 1485,14.658135,120.947907,PH
2852,"16-A Ma. Clara Maliit Street Brgy Tugatog Malabon Between Bonifacio And Ligaya , City Metro Manila",14.669452,120.965459,PH
2853,"283 Zone 4 Pantay Bata Tanauan city,Batangas,Tanauan,Pantay Batangas",13.946261,121.12996,PH
2854,"Mirasol Street, Cubao, Quezon City, Metro Manila, Philippines 10A Townhouse 1109",14.6234926,121.0593365,PH
2855,"5954 Sitio San Juan St, Baclaran, Parañaque City Metro Manila Paranaque",14.53299,120.995456,PH
2856,"Blk 13 Lot 36 Ph 2, Ep Village, Pinagsama, Taguig City, Metro Manila, NCR, 1634 Manila",14.51819345,121.0540358,PH
2857,"6 Jade St. Royale Estates Subd. Naga Road Pulanglupa Dos Las Piñas City, Pinas Metro Manila, Manila Pulang Lupa City 1742",14.464979,120.979113,PH
2858,1443 Felix Huertas Sta Cruz Manila Barangay 320 Metro 1003,14.613851,120.984641,PH
2859,"Stall C Harrison Wholesale Center F.B St. Brgy 26 Pasay 1300,Metro Manila~Pasay,Pasay City,Barangay Barangay City Metro Manila~Pasay",14.536625,120.999444,PH
2860,"181 Lakas Ng Mahirap st. Brgy.11 Caloocan City ( Dulo Brown gate) Barangay 11, Metro Manila",14.777208,121.043753,PH
2861,"2450 Del Carmen St. Corner Kapitan Tikong St., Malate, Manila, Metro NCR, 1004 Manila",14.565698,120.995557,PH
2862,"817 Camia Street Ups 4 Paranaque City , Marcelo Green Village Metro Manila",14.463721,121.040424,PH
2863,"Neri St Makawili Homes 1 Llano Caloocan, Brgy. 167, Caloocan City, Metro Manila",14.733593679591053,121.0135420854824,PH
2864,"Coronado St, Hulo, Mandaluyong, Metro Manila, Ncr Manila",14.571062,121.030748,PH
2865,"Rivas Apt, Target Range Boulevard, Makati, Metro Manila, Philippines Room 204 2nd Floor 1218",14.542668,121.0553556,PH
2866,1547 Red Palm st. Bambang Pasig City 1600,14.604202,120.982165,PH
2867,Blk 21 lot90 Legian 2C Brgy Carsadang Bago 1 Imus Cavite 4103,14.4183236,120.9290128,PH
2868,"7 Molave Street Area 4, Barangay Capri, Novaliches, Quezon City, 1117 City Metro Manila",14.701739,121.041005,PH
2869,"Blk 211 Lot 46 Phase 8 Mark st. (Landmark: Baliday store) , North Fairview Quezon City Metro Manila",14.708186,121.059563,PH
2870,"1485,Anastacio,Makati,Kalakhang Maynila 1212",14.559176,121.045289,PH
2871,"14 Pla-pla Street, Homeowners Drive Extension Santo Nino, Marikina City Metro Manila",14.65068,121.102763,PH
2872,"Juan Luna St, Barangay 268, Manila, Metro NCR, 1000 Manila",14.6055768,120.9706204,PH
2873,"Matapat St, Barangay 181, Caloocan City, Metro Manila, Ncr Manila",14.770819,121.087352,PH
2874,"5 Don Omero St., Antonio Heights, Printgraphix Inc. Holy Spirit, Quezon City Metro Manila",14.684866,121.019214,PH
2875,"146-A 9th St, Mariana, Quezon City, Metro Manila, NCR, 1100 Manila",14.6197248,121.0326475,PH
2876,"Gmm Global Maritime Manila Inc; Room 100 Ground Floor, San Luis Terraces, 638 T.M. Kalaw Street, Ermita, Philippines Metro 1000",14.582562,120.982465,PH
2877,"155A Realty Kapitan Ambo St. Baclaran Pasay City, Metro Manila Barangay 78, City",14.535086,120.997167,PH
2878,"Edsa Cor L Wood St, Brgy. 144, Pasay City, Metro Manila, NCR, 1303 Manila",14.53867051,121.0093482,PH
2879,"Pinagbuhatan High School, Pasig, Metro Manila, Philippines 1602",14.5549323,121.0913962,PH
2880,"Mariveles, Bataan, Philippines 55 Dona Adela Homes, Mt. View 2105",14.457977,120.4588059,PH
2881,"114 3rd Street 6th Ave Gracepark Caloocan City , Barangay 101 Metro Manila",14.645558,120.99196,PH
2882,"6-C Unit G, Governor Pascual Avenue (Green Gate Beside The Factory And Jale Beauty Clinic, In Front Of Malabon Zoo) , Potrero City Metro Manila",14.665221,120.980405,PH
2883,Sorrel Residences 3950 Sociego St. Brgy 586 Sampaloc Manila Barangay Metro 1008,14.603055,121.014114,PH
2884,"1117 Basco Bldg. Estrada St. San Andres Bukid, Manila Malate",14.574226,121.005136,PH
2885,"Golf Hill Terraces, Matandang Balara, Quezon City, Metro Manila, Philippines Unit 409-D 1109",14.6667008,121.0827735,PH
2886,"Gt Tower International, H.V. Dela Costa, Makati, Metro Manila, Philippines Basement 2, 6813 Ayala Avenue Cor  H. V Costa Makati City 1227",14.5600036,121.0167741,PH
2887,"1671 Antonio Rivera st. Cor Quiricada Tondo Manila Barangay 237, I / Ii Metro",14.610746,120.974295,PH
2888,"1263 Kagitingan St Tondo Barangay 43, I / Ii Metro Manila",14.608387,120.96227,PH
2889,124 Cm Recto St Bf Homes Executive Triangle Almanza Uno Las Pinas City Metro Manila 1740,14.432097,121.014032,PH
2890,"142 Everlasting st. Brgy.payatas a. Q.c Payatas, Quezon City Metro Manila",14.709093,121.093618,PH
2891,"Jazz Residences Tower B, Nicanor Garcia, Makati, Metro Manila, Philippines B 1209",14.5630388,121.0217291,PH
2892,"1279-M Bambang St. Lubiran,Metro Manila~Manila,Tondo I / Ii,Barangay 258 Barangay Tondo Ii Metro Manila~Manila",14.605151,120.968331,PH
2893,"2/F 113 Rbcc Building, Roxas Boulevard, Baclaran, Parañaque City  Of Paranaque Metro Manila 1700",14.527931,120.993907,PH
2894,"18 Olympus Drive Sierra Monte Villas, Filinvest 2 , Batasan Hills Quezon City Metro Manila",14.676043,121.043659,PH
2895,"855 Alvarado St Hs Tower 20floor 20C , Barangay 292, Binondo, Metro Manila, Manila Binondo",14.60351,120.974485,PH
2896,"Unit 21M Porto Vita Condo. 14th Ave crnr. P.Tuazon Cubao Quezon City, Metro Manila, Manila Socorro City 1109",14.616513,121.05361,PH
2897,"Alcoy Apartment, Road 1, Project 6, Quezon City, Metro Manila, Philippines 182 1 1105",14.6650887,121.0343711,PH
2898,"403 4F Diplomat Condominium,Roxas Blvd.Corner,Russel St. , Barangay 76 Pasay City Metro Manila",14.535004,120.994708,PH
2899,"305 F. Roman Street Corner Lot Salapan, San Juan City Metro Manila",14.611456,121.024192,PH
2900,"Block 6 Lot 13 Jupiter Street Constelation Homes Caloocan City Barangay 177 , Metro Manila 1122",14.743303,121.047209,PH
2901,"655 Taysan St, Ayala Alabang, Muntinlupa, Metro Manila, Philippines Manila",14.3946461,121.0213826,PH
2902,75 J P Rizal Arty subd. Metro Manila 1441,14.682283,120.972066,PH
2903,"1100 Solis St. Tondo Manila,Metro Manila~Manila,Tondo I / Ii,Barangay 215 Barangay Ii Metro Manila~Manila",14.577365,120.971754,PH
2904,"70 Calaca St. Npc Village, Tandang Sora Qc Sora, Quezon City Metro Manila",14.688399,121.048442,PH
2905,"116 Sgt. J. Catolos, Immaculate Concepcion, Quezon City, Metro Manila, NCR, 1111 Manila",14.62172,121.04936,PH
2906,"19th, 671 Madrid st. (madrid tower),Metro Manila~Manila,Binondo,Barangay 289 Barangay Binondo Metro Manila~Manila",14.599003,120.975903,PH
2907,"1280 Cintiley Residences Jose Abad Santos Ave Tondo manila, I / Ii, Metro Manila, Manila Barangay 266 Ii 1012",14.61894,120.978461,PH
2908,"Unit no. 10 ARCA-Expo 1 Compound  84 Derupa St., Brgy. Maysan, Valenzuela City,Metro Manila~Valenzuela,Valenzuela City,Maysan Maysan City Metro Manila~Valenzuela",14.70133161,120.9794309,PH
2909,"P31-04, 11-12 Street, VAB, Newport Barangay 183, Pasay City Metro Manila",14.516684,121.019437,PH
2910,"888B(ZY) Industrial Estate Wellex Compound Pinagbayanan STREET, LINGUNAN， Valenzuela City 1446,Metro Manila~Valenzuela,Valenzuela City,Lingunan Lingunan Metro Manila~Valenzuela",14.577365,120.971754,PH
2911,"Kariktan St Karangalan Village Manggahan, Pasig City Metro Manila",14.576631,121.084986,PH
2912,"1758 A. Francisco St. San Andres Bukid, Sta Ana Manila Barangay 772 Santa Metro 1017",14.574226,121.005136,PH
2913,"Bm Warehouse 8016 2nd Flr Linensfield Building Edison Avenue Paranaque City,Metro Manila~Paranaque,Paranaque City,Merville Merville City Metro Manila~Paranaque",14.577365,120.971754,PH
2914,"1 Fil-Am Friendship Hwy, Cutcut, Angeles City, Pampanga Central Luzon (Region III), 2009",15.137736,120.564057,PH
2915,"Room 205 Bldg 1 Resedencias De Manila Barangay 834, Pandacan Metro",14.594268,121.00308,PH
2916,"Lot 1 Block 196 Sampaguita Street Corner Aquarius , Pembo Makati City Metro Manila",14.543878,121.058156,PH
2917,"Lot 4 And 5 Blk 2 Residenza Camarin Rd Caloocan CITY, CITY,Metro Manila~Caloocan,Caloocan City,Barangay 173 Barangay",14.7398707,121.0226134,PH
2918,"Rugnan,Block 17, Lot 17,Rugnan Circle,Novaliches,Quezon City,Metro Manila",14.691573,121.0458398,PH
2919,Unit 318 San Joaquin Medium Rise Condominium Rafael St. Barangay Plainview Mandaluyong City Metro Manila 1550,14.579404,121.035071,PH
2920,"1705 Sutherland tower, Acqua Private residences, Coronado Street , Hulo Mandaluyong City Metro Manila",14.579495,121.035876,PH
